marca_telefono,modelo_telefono,tienda,precio_usd,almacenamiento,ram,fecha_lanzamiento,dimensiones,peso,tipo_pantalla,tama̱o_pantalla,resolucion_pantalla,sistema operativo,nfc,usb,bateria,caracteristicas_sensores,colores,video,chipset,cpu,gpu,a̱o,plegable,densidad ppi, quantile_10,quantile_50,quantile_90,rango_precio,tipo_os,version_os,tama̱o_bateria,colores_disponibles,empresa_chip,n̼cleo_cpu,empresa_gpu,huella digital,resolucion_video
20,407,1,104.66,64,3,2022-03-31,306,194.0,120,6.53,60,31,0,33,5000,11,108,5,80,99,70,2022-01-01,0,269,114.99,246.27,790.56,1,0,1,1,3,6,3,4,3,0
20,435,1,144.03,128,4,2022-04-23,238,195.0,133,6.6,4,33,1,5,5000,17,260,2,56,83,44,2022-01-01,0,399,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,435,1,160.92,128,6,2022-04-23,238,195.0,133,6.6,4,33,1,5,5000,17,260,2,56,83,44,2022-01-01,0,399,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,433,1,215.98,128,8,2021-11-01,245,204.0,239,6.67,4,31,1,5,4500,25,282,84,65,86,52,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
20,433,1,377.99,256,8,2021-11-01,245,204.0,239,6.67,4,31,1,5,4500,25,282,84,65,86,52,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
20,406,1,138.15,128,4,2022-09-23,264,200.0,129,6.58,5,73,1,5,5000,31,182,5,43,71,44,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,0
20,406,1,151.19,128,6,2022-09-23,264,200.0,129,6.58,5,73,1,5,5000,31,182,5,43,71,44,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,3,6,3,3,4,0
20,352,1,194.39,256,8,2021-12-31,28,179.0,48,6.28,4,73,1,5,4500,41,194,119,135,41,19,2021-01-01,0,419,127.03,249.99,581.99,2,0,3,1,4,7,3,0,5,2
20,352,1,233.15,256,12,2021-12-31,28,179.0,48,6.28,4,73,1,5,4500,41,194,119,135,41,19,2021-01-01,0,419,127.03,249.99,581.99,2,0,3,1,4,7,3,0,5,2
20,356,1,389.58,256,8,2021-12-31,28,176.0,48,6.28,4,33,1,5,4500,54,193,128,131,52,13,2021-01-01,0,419,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
20,356,1,209.51,256,12,2021-12-31,28,176.0,48,6.28,4,33,1,5,4500,54,193,128,131,52,13,2021-01-01,0,419,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
20,408,1,116.1,64,4,2022-03-23,361,190.0,108,6.71,64,33,1,5,5000,11,183,5,106,114,2,2022-01-01,0,268,114.99,246.27,790.56,2,0,1,1,3,7,3,0,3,0
20,399,1,245.13,128,6,2022-03-23,278,205.0,232,6.67,4,34,1,5,5000,25,220,5,109,79,6,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,399,1,285.76,128,8,2022-03-23,278,205.0,232,6.67,4,34,1,5,5000,25,220,5,109,79,6,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,389,1,148.05,128,6,2022-03-16,83,179.5,67,6.43,4,34,1,5,5000,17,337,5,92,70,44,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,389,1,215.99,128,8,2022-03-16,83,179.5,67,6.43,4,34,1,5,5000,17,337,5,92,70,44,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,376,1,116.64,64,4,2022-06-17,362,204.0,119,6.71,64,34,1,3,6000,11,338,5,28,100,43,2022-01-01,0,268,114.99,246.27,790.56,2,0,1,4,3,3,3,3,3,0
20,381,1,389.58,256,12,2022-04-28,188,210.0,30,6.67,4,92,1,5,4700,20,382,45,135,41,19,2022-01-01,0,395,114.99,246.27,790.56,2,0,3,1,3,7,3,0,4,1
20,385,1,447.2,512,12,2024-05-23,116,209.0,52,6.67,48,176,1,5,5000,54,67,122,139,51,23,2024-01-01,0,526,161.707,550.45,1375.35,2,0,5,1,2,7,3,0,5,2
20,385,1,467.64,1000,16,2024-05-23,116,209.0,52,6.67,48,176,1,5,5000,54,67,122,139,51,23,2024-01-01,0,526,161.707,550.45,1375.35,2,0,5,1,2,7,3,0,5,2
20,384,1,340.2,512,12,2024-05-23,100,179.0,55,6.67,25,176,1,5,5000,36,38,41,143,40,22,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,3,7,3,0,5,1
20,363,1,752.25,512,12,2023-11-01,30,188.0,178,6.36,21,180,1,28,4610,55,74,118,144,55,25,2023-01-01,0,460,118.514,329.99,999.99,2,0,5,1,4,7,3,0,5,2
20,364,1,1164.24,512,16,2024-02-22,140,229.5,166,6.73,48,180,1,24,5000,57,30,109,144,55,25,2024-01-01,0,522,161.707,550.45,1375.35,2,0,5,1,4,7,3,0,5,2
20,423,1,78.31,128,4,2024-02-23,349,193.0,140,6.71,64,156,1,3,5000,14,250,5,71,104,70,2024-01-01,0,268,161.707,550.45,1375.35,1,0,5,1,3,6,3,4,4,0
20,423,1,106.92,128,6,2024-02-23,349,193.0,140,6.71,64,156,1,3,5000,14,250,5,71,104,70,2024-01-01,0,268,161.707,550.45,1375.35,1,0,5,1,3,6,3,4,4,0
20,412,1,129.49,256,8,2024-06-03,354,205.0,145,6.79,10,155,1,1,5030,14,258,5,75,64,41,2024-01-01,0,396,161.707,550.45,1375.35,1,0,5,1,4,6,3,3,4,0
20,393,1,135.0,256,8,2024-06-13,354,205.0,145,6.79,10,155,1,1,5030,14,63,5,75,64,41,2024-01-01,0,396,161.707,550.45,1375.35,1,0,5,1,3,6,3,3,4,0
20,365,1,701.89,512,12,2024-09-26,102,193.0,57,6.67,25,155,1,5,5000,44,394,20,61,56,38,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,4,6,3,3,5,1
20,366,1,825.55,512,12,2024-09-26,97,209.0,57,6.67,25,155,1,5,5000,44,393,110,70,59,37,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,3,6,3,2,5,2
20,415,1,150.12,128,6,2024-08-30,368,211.0,111,6.88,63,155,1,3,5160,14,257,5,72,64,41,2024-01-01,0,260,161.707,550.45,1375.35,1,0,5,1,4,6,3,3,4,0
20,415,1,213.35,128,8,2024-08-30,368,211.0,111,6.88,63,155,1,3,5160,14,257,5,72,64,41,2024-01-01,0,260,161.707,550.45,1375.35,2,0,5,1,4,6,3,3,4,0
20,445,1,307.08,256,8,2024-01-15,125,188.0,19,6.67,4,134,1,5,5000,36,252,2,77,71,44,2024-01-01,0,395,161.707,550.45,1375.35,2,0,4,1,3,6,3,3,5,0
20,445,1,213.55,512,12,2024-01-15,125,188.0,19,6.67,4,134,1,5,5000,36,252,2,77,71,44,2024-01-01,0,395,161.707,550.45,1375.35,2,0,4,1,3,6,3,3,5,0
20,410,1,161.99,128,6,2023-08-04,353,199.0,144,6.79,10,144,0,1,5000,14,216,5,103,73,4,2023-01-01,0,396,118.514,329.99,999.99,2,0,4,1,3,7,3,0,4,0
20,383,1,588.39,256,12,2023-05-01,196,204.0,50,6.67,48,119,1,5,5160,44,67,132,137,39,19,2023-01-01,0,526,118.514,329.99,999.99,2,0,4,1,2,7,3,0,5,2
20,383,1,431.99,512,12,2023-05-01,196,204.0,50,6.67,48,119,1,5,5160,44,67,132,137,39,19,2023-01-01,0,526,118.514,329.99,999.99,2,0,4,1,2,7,3,0,5,2
20,409,1,111.24,128,8,2023-06-15,353,198.5,146,6.79,10,144,1,1,5000,14,259,5,89,64,41,2023-01-01,0,396,118.514,329.99,999.99,1,0,4,1,4,6,3,3,4,0
20,409,1,156.59,256,8,2023-06-15,353,198.5,146,6.79,10,144,1,1,5000,14,259,5,89,64,41,2023-01-01,0,396,118.514,329.99,999.99,2,0,4,1,4,6,3,3,4,0
20,382,1,289.43,256,12,2023-05-01,124,181.0,58,6.67,4,144,1,5,5000,25,29,88,125,34,18,2023-01-01,0,395,118.514,329.99,999.99,2,0,4,1,3,7,3,0,4,1
20,439,1,199.09,128,8,2023-04-11,278,201.8,8,6.67,4,33,1,5,5000,17,370,94,113,77,5,2023-01-01,0,395,118.514,329.99,999.99,2,0,1,1,4,7,3,0,4,1
20,439,1,257.03,256,8,2023-04-11,278,201.8,8,6.67,4,33,1,5,5000,17,370,94,113,77,5,2023-01-01,0,395,118.514,329.99,999.99,2,0,1,1,4,7,3,0,4,1
20,362,1,496.79,512,12,2023-09-26,176,200.0,56,6.67,25,138,1,5,5000,50,0,123,67,57,35,2023-01-01,0,446,118.514,329.99,999.99,2,0,4,1,3,6,3,2,5,2
20,362,1,1460.38,1000,16,2023-09-26,176,200.0,56,6.67,25,138,1,5,5000,50,0,123,67,57,35,2023-01-01,0,446,118.514,329.99,999.99,0,0,4,1,3,6,3,2,5,2
20,444,1,278.64,512,12,2023-09-21,131,187.0,47,6.67,25,134,1,5,5100,36,244,88,122,116,16,2023-01-01,0,446,118.514,329.99,999.99,2,0,4,1,6,7,3,0,5,1
20,446,1,339.12,512,8,2023-09-21,139,199.0,49,6.67,25,134,1,5,5000,44,240,31,49,93,48,2023-01-01,0,446,118.514,329.99,999.99,2,0,4,1,5,6,3,3,5,1
20,446,1,363.95,512,12,2023-09-21,139,199.0,49,6.67,25,134,1,5,5000,44,240,31,49,93,48,2023-01-01,0,446,118.514,329.99,999.99,2,0,4,1,5,6,3,3,5,1
20,443,1,152.45,128,8,2024-01-15,177,188.5,5,6.67,4,134,1,5,5000,44,253,5,107,122,2,2024-01-01,0,395,161.707,550.45,1375.35,1,0,4,1,4,7,3,0,5,0
20,443,1,174.86,256,8,2024-01-15,177,188.5,5,6.67,4,134,1,5,5000,44,253,5,107,122,2,2024-01-01,0,395,161.707,550.45,1375.35,2,0,4,1,4,7,3,0,5,0
20,402,1,235.42,256,12,2024-01-12,132,181.0,47,6.67,25,134,1,5,5100,44,68,97,122,116,16,2024-01-01,0,446,161.707,550.45,1375.35,2,0,4,1,3,7,3,0,5,1
20,402,1,250.56,512,12,2024-01-12,132,181.0,47,6.67,25,134,1,5,5100,44,68,97,122,116,16,2024-01-01,0,446,161.707,550.45,1375.35,2,0,4,1,3,7,3,0,5,1
20,442,1,214.89,256,8,2024-01-10,123,174.5,16,6.67,4,134,1,5,5000,25,188,5,41,83,44,2024-01-01,0,395,161.707,550.45,1375.35,2,0,4,1,4,6,3,3,4,0
20,403,1,265.37,512,12,2024-01-12,98,186.0,54,6.67,25,176,1,5,5000,36,85,32,61,56,38,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,3,6,3,3,5,1
20,394,1,186.3,512,12,2024-01-12,125,179.0,2,6.67,4,120,1,5,5000,36,26,3,77,71,44,2024-01-01,0,395,161.707,550.45,1375.35,2,0,4,1,3,6,3,3,5,0
20,413,1,114.88,128,6,2023-11-10,347,192.0,136,6.74,60,118,1,3,5000,14,255,5,91,64,41,2023-01-01,0,260,118.514,329.99,999.99,1,0,4,1,4,6,3,3,4,0
20,413,1,132.82,256,8,2023-11-10,347,192.0,136,6.74,60,118,1,3,5000,14,255,5,91,64,41,2023-01-01,0,260,118.514,329.99,999.99,2,0,4,1,4,6,3,3,4,0
20,377,1,119.88,256,8,2023-11-06,347,192.0,136,6.74,60,119,1,3,5000,14,26,5,91,64,41,2023-01-01,0,260,118.514,329.99,999.99,2,0,4,1,3,6,3,3,4,0
20,405,1,116.63,128,4,2022-05-11,169,181.0,153,6.5,4,31,1,3,5000,31,101,5,89,64,41,2022-01-01,0,405,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,405,1,120.84,128,6,2022-05-11,169,181.0,153,6.5,4,31,1,3,5000,31,101,5,89,64,41,2022-01-01,0,405,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,374,1,139.61,128,6,2020-05-09,46,204.0,74,6.47,1,11,1,3,5260,36,251,83,98,77,5,2020-01-01,0,398,100.8,196.81,491.512,2,0,0,1,3,7,3,0,5,1
20,447,1,126.06,64,4,2020-05-12,179,199.0,121,6.53,1,11,1,3,5020,9,162,5,91,64,41,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,3,6,3,3,3,0
20,447,1,118.12,128,4,2020-05-12,179,199.0,121,6.53,1,11,1,3,5020,9,162,5,91,64,41,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,3,6,3,3,3,0
20,449,1,118.79,128,4,2020-04-30,328,209.0,152,6.67,4,15,0,5,5020,25,11,86,112,81,5,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,3,7,3,0,4,1
20,367,1,309.74,256,6,2020-02-14,185,208.0,248,6.67,1,20,1,5,4780,37,122,157,130,28,13,2020-01-01,0,386,100.8,196.81,491.512,2,0,0,1,3,7,3,0,5,2
20,367,1,345.59,256,8,2020-02-14,185,208.0,248,6.67,1,20,1,5,4780,37,122,157,130,28,13,2020-01-01,0,386,100.8,196.81,491.512,2,0,0,1,3,7,3,0,5,2
20,378,1,197.01,256,8,2020-05-19,224,219.0,250,6.67,4,15,1,5,4700,45,290,113,130,28,13,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,4,7,3,0,5,2
20,418,1,91.25,32,3,2020-08-12,305,196.0,120,6.53,60,5,0,34,5000,11,263,5,83,108,70,2020-01-01,0,269,100.8,196.81,491.512,1,0,0,1,3,6,3,4,3,0
20,418,1,110.69,64,3,2020-08-12,305,196.0,120,6.53,60,5,0,34,5000,11,263,5,83,108,70,2020-01-01,0,269,100.8,196.81,491.512,2,0,0,1,3,6,3,4,3,0
20,448,1,186.83,128,6,2020-05-05,328,209.0,108,6.67,4,4,1,5,5020,25,397,86,112,81,5,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,3,7,3,0,4,1
20,417,1,66.36,32,3,2020-07-07,306,196.0,120,6.53,60,7,0,34,5000,2,100,2,80,99,70,2020-01-01,0,269,100.8,196.81,491.512,1,0,0,1,3,6,3,4,0,0
20,416,1,118.79,64,4,2020-06-10,227,198.0,120,6.53,1,14,1,5,5020,12,102,5,90,64,41,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,4,6,3,3,3,0
20,416,1,129.59,128,4,2020-06-10,227,198.0,120,6.53,1,14,1,5,5020,12,102,5,90,64,41,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,4,6,3,3,3,0
20,450,1,140.39,128,4,2021-01-18,133,199.0,121,6.53,1,5,1,3,5000,25,293,94,54,83,45,2021-01-01,0,395,127.03,249.99,581.99,2,0,0,1,2,6,3,3,4,1
20,450,1,215.99,128,6,2021-01-18,133,199.0,121,6.53,1,5,1,3,5000,25,293,94,54,83,45,2021-01-01,0,395,127.03,249.99,581.99,2,0,0,1,2,6,3,3,4,1
20,369,1,161.99,256,8,2020-10-13,314,218.0,117,6.67,4,10,1,5,5000,26,128,155,130,28,13,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,3,7,3,0,4,2
20,368,1,268.92,128,8,2020-10-13,314,216.0,117,6.67,4,10,1,5,5000,26,127,152,130,28,13,2020-01-01,0,395,100.8,196.81,491.512,2,0,0,1,2,7,3,0,4,2
20,419,1,109.07,128,4,2021-01-18,180,198.0,120,6.53,1,5,1,5,6000,31,103,5,104,103,2,2021-01-01,0,395,127.03,249.99,581.99,1,0,0,4,4,7,3,0,4,0
20,379,1,198.04,128,8,2021-03-27,246,196.0,11,6.67,4,54,1,5,4520,20,4,72,131,52,13,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,4,7,3,0,4,1
20,371,1,170.41,128,6,2021-04-16,103,157.0,44,6.55,4,30,1,5,4250,17,92,89,113,82,5,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,2,3,7,3,0,4,1
20,371,1,269.99,128,8,2021-04-16,103,157.0,44,6.55,4,30,1,5,4250,17,92,89,113,82,5,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,2,3,7,3,0,4,1
20,372,1,259.65,128,6,2021-04-16,103,159.0,43,6.55,4,55,1,5,4250,17,399,89,121,20,10,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,2,3,7,3,0,4,1
20,372,1,131.75,128,8,2021-04-16,103,159.0,43,6.55,4,55,1,5,4250,17,399,89,121,20,10,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,2,3,7,3,0,4,1
20,397,1,174.85,128,8,2021-03-24,318,215.0,116,6.67,4,46,1,5,5160,25,322,73,149,36,8,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
20,427,1,212.75,128,6,2021-03-24,267,193.0,14,6.67,4,55,1,5,5020,17,312,94,113,82,5,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
20,427,1,237.59,128,8,2021-03-24,267,193.0,14,6.67,4,55,1,5,5020,17,312,94,113,82,5,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
20,427,1,207.77,256,8,2021-03-24,267,193.0,14,6.67,4,55,1,5,5020,17,312,94,113,82,5,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,1
20,426,1,102.59,128,4,2021-04-28,159,190.0,132,6.5,4,30,1,3,5000,25,113,5,43,71,44,2021-01-01,0,405,127.03,249.99,581.99,1,0,1,1,4,6,3,3,4,0
20,426,1,194.03,128,6,2021-04-28,159,190.0,132,6.5,4,30,1,3,5000,25,113,5,43,71,44,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,0
20,426,1,302.29,128,8,2021-04-28,159,190.0,132,6.5,4,30,1,3,5000,25,113,5,43,71,44,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,4,6,3,3,4,0
20,428,1,166.31,128,4,2021-04-28,101,178.8,45,6.43,4,55,1,3,5000,17,146,83,93,70,60,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
20,428,1,172.79,128,6,2021-04-28,101,178.8,45,6.43,4,55,1,3,5000,17,146,83,93,70,60,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
20,425,1,104.75,128,4,2021-03-16,101,178.8,241,6.43,4,47,0,3,5000,17,355,94,96,76,3,2021-01-01,0,409,127.03,249.99,581.99,1,0,1,1,3,7,3,0,4,1
20,425,1,107.99,128,6,2021-03-16,101,178.8,241,6.43,4,47,0,3,5000,17,355,94,96,76,3,2021-01-01,0,409,127.03,249.99,581.99,1,0,1,1,3,7,3,0,4,1
20,370,1,215.89,128,8,2021-01-01,282,196.0,25,6.81,48,64,1,5,4600,36,205,114,132,29,14,2021-01-01,0,515,127.03,249.99,581.99,2,0,1,1,6,7,3,0,5,2
20,431,1,167.39,128,6,2022-02-18,278,202.0,232,6.67,4,33,1,5,5000,17,181,5,92,70,44,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,431,1,180.05,128,8,2022-02-18,278,202.0,232,6.67,4,33,1,5,5000,17,181,5,92,70,44,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,432,1,169.89,128,4,2022-02-18,278,202.0,232,6.67,4,33,1,5,5000,17,186,5,109,79,6,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,432,1,161.99,128,6,2022-02-18,278,202.0,232,6.67,4,33,1,5,5000,17,186,5,109,79,6,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,432,1,270.0,128,8,2022-02-18,278,202.0,232,6.67,4,33,1,5,5000,17,186,5,109,79,6,2022-01-01,0,395,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,429,1,137.15,64,6,2022-02-09,83,179.0,67,6.43,4,55,1,5,5000,17,187,5,106,114,2,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,429,1,149.58,128,4,2022-02-09,83,179.0,67,6.43,4,55,1,5,5000,17,187,5,106,114,2,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,429,1,188.99,128,6,2022-02-09,83,179.0,67,6.43,4,55,1,5,5000,17,187,5,106,114,2,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,7,3,0,4,0
20,434,1,143.63,128,6,2022-02-09,83,179.0,67,6.43,4,33,1,5,5000,17,185,5,92,70,44,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,434,1,168.78,128,8,2022-02-09,83,179.0,67,6.43,4,33,1,5,5000,17,185,5,92,70,44,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,3,6,3,3,4,0
20,430,1,95.04,128,6,2021-12-01,169,181.0,153,6.5,4,31,0,3,5000,31,101,5,89,64,41,2021-01-01,0,405,127.03,249.99,581.99,1,0,1,1,3,6,3,3,4,0
20,390,1,161.14,64,6,2021-11-11,238,195.0,133,6.6,4,45,1,5,5000,17,334,2,56,83,44,2021-01-01,0,399,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,0
20,390,1,196.99,128,6,2021-11-11,238,195.0,133,6.6,4,45,1,5,5000,17,334,2,56,83,44,2021-01-01,0,399,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,0
20,395,1,214.42,256,8,2021-08-19,226,193.0,116,6.6,4,32,1,3,5000,20,371,80,37,119,64,2021-01-01,0,399,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
20,404,1,113.4,128,4,2021-08-20,169,181.0,153,6.5,4,31,1,3,5000,31,101,5,89,64,41,2021-01-01,0,405,127.03,249.99,581.99,1,0,1,1,3,6,3,3,4,0
20,404,1,129.59,128,6,2021-08-20,169,181.0,153,6.5,4,31,1,3,5000,31,101,5,89,64,41,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,0
20,351,1,274.32,256,8,2021-10-05,272,204.0,72,6.67,4,55,1,5,5000,18,237,150,132,30,14,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,2
20,351,1,197.63,256,12,2021-10-05,272,204.0,72,6.67,4,55,1,5,5000,18,237,150,132,30,14,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,2
20,349,1,208.32,128,8,2021-10-02,103,158.0,40,6.55,4,45,1,5,4250,17,398,87,119,18,11,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,2,4,7,3,0,4,1
20,350,1,194.4,256,8,2021-10-05,272,203.0,32,6.67,4,55,1,5,5000,25,237,71,38,38,64,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,3,6,3,3,4,1
21,452,1,115.55,256,4,2024-07-01,271,189.0,129,6.6,62,112,1,3,5000,30,16,5,153,61,46,2024-01-01,0,267,161.707,550.45,1375.35,1,0,4,1,3,8,3,3,4,0
21,454,1,539.99,256,8,2024-04-23,389,214.0,107,6.9,18,112,1,1,4310,25,391,9,124,17,12,2024-01-01,1,439,161.707,550.45,1375.35,2,0,4,2,3,7,3,0,4,1
21,458,1,547.53,1000,12,2023-07-27,256,228.0,17,6.8,32,123,1,9,5100,44,46,144,142,58,24,2023-01-01,0,452,118.514,329.99,999.99,2,0,4,1,3,7,3,0,5,2
21,453,1,127.43,256,6,2024-06-01,276,198.0,129,6.6,62,112,1,3,5000,30,140,5,153,61,46,2024-01-01,0,267,161.707,550.45,1375.35,1,0,4,1,3,8,3,3,4,0
21,457,1,808.92,512,16,2024-07-09,266,229.0,18,6.8,14,166,1,25,6500,44,147,153,145,60,26,2024-01-01,0,400,161.707,550.45,1375.35,2,0,5,4,4,7,3,0,5,2
0,22,4,999.99,256,8,2024-09-20,21,199.0,180,6.3,22,211,1,23,3582,4,21,13,8,11,30,2024-01-01,0,460,161.707,550.45,1375.35,2,3,12,2,4,0,1,1,1,1
0,22,4,1099.99,512,8,2024-09-20,21,199.0,180,6.3,22,211,1,23,3582,4,21,13,8,11,30,2024-01-01,0,460,161.707,550.45,1375.35,2,3,12,2,4,0,1,1,1,1
0,22,4,1299.99,1000,8,2024-09-20,21,199.0,180,6.3,22,211,1,23,3582,4,21,13,8,11,30,2024-01-01,0,460,161.707,550.45,1375.35,2,3,12,2,4,0,1,1,1,1
0,23,4,1199.99,512,8,2024-09-20,211,227.0,180,6.9,40,211,1,23,4685,4,21,13,8,11,30,2024-01-01,0,460,161.707,550.45,1375.35,2,3,12,1,4,0,1,1,1,1
0,23,4,1399.99,1000,8,2024-09-20,211,227.0,180,6.9,40,211,1,23,4685,4,21,13,8,11,30,2024-01-01,0,460,161.707,550.45,1375.35,0,3,12,1,4,0,1,1,1,1
0,7,3,208.0,128,4,2020-11-13,0,135.0,256,5.4,1,206,1,0,2227,4,82,25,3,5,28,2020-01-01,0,476,100.8,196.81,491.512,2,3,6,3,6,0,1,1,1,1
0,7,3,241.64,256,4,2020-11-13,0,135.0,256,5.4,1,206,1,0,2227,4,82,25,3,5,28,2020-01-01,0,476,100.8,196.81,491.512,2,3,6,3,6,0,1,1,1,1
0,11,3,342.0,256,4,2021-09-24,1,141.0,257,5.4,1,207,1,0,2438,4,373,26,4,7,28,2021-01-01,0,476,127.03,249.99,581.99,2,3,8,3,6,0,1,1,1,1
0,11,3,395.0,512,4,2021-09-24,1,141.0,257,5.4,1,207,1,0,2438,4,373,26,4,7,28,2021-01-01,0,476,127.03,249.99,581.99,2,3,8,3,6,0,1,1,1,1
0,27,3,160.0,128,3,2018-10-26,24,194.0,186,6.1,67,204,1,0,2942,4,57,28,1,3,28,2018-01-01,0,326,140.912,213.85,310.648,2,3,3,3,6,0,1,1,1,1
0,27,3,187.99,256,3,2018-10-26,24,194.0,186,6.1,67,204,1,0,2942,4,57,28,1,3,28,2018-01-01,0,326,140.912,213.85,310.648,2,3,3,3,6,0,1,1,1,1
0,29,3,219.28,256,4,2018-09-21,43,208.0,252,6.5,30,204,1,0,3174,4,367,28,1,3,28,2018-01-01,0,458,140.912,213.85,310.648,2,3,3,3,3,0,1,1,1,1
0,29,3,279.49,512,4,2018-09-21,43,208.0,252,6.5,30,204,1,0,3174,4,367,28,1,3,28,2018-01-01,0,458,140.912,213.85,310.648,2,3,3,3,3,0,1,1,1,1
0,6,3,410.33,256,6,2020-11-13,110,228.0,257,6.7,37,206,1,0,3687,4,357,24,3,5,28,2020-01-01,0,458,100.8,196.81,491.512,2,3,6,2,4,0,1,1,1,1
0,6,3,500.0,512,6,2020-11-13,110,228.0,257,6.7,37,206,1,0,3687,4,357,24,3,5,28,2020-01-01,0,458,100.8,196.81,491.512,0,3,6,2,4,0,1,1,1,1
0,26,3,162.9,256,3,2017-11-03,4,174.0,252,5.8,15,203,1,0,2716,4,366,21,0,12,31,2017-01-01,0,458,169.70600000000002,196.93,224.154,1,3,2,3,2,0,1,1,1,1
0,28,3,172.65,256,4,2018-09-21,4,177.0,252,5.8,15,204,1,0,2658,4,367,28,1,3,28,2018-01-01,0,458,140.912,213.85,310.648,2,3,3,3,3,0,1,1,1,1
0,28,3,193.0,512,4,2018-09-21,4,177.0,252,5.8,15,204,1,0,2658,4,367,28,1,3,28,2018-01-01,0,458,140.912,213.85,310.648,2,3,3,3,3,0,1,1,1,1
0,1,3,208.0,128,4,2019-09-20,24,194.0,187,6.1,67,205,1,0,3110,4,43,28,2,4,28,2019-01-01,0,326,130.8,249.0,403.566,2,3,4,3,6,0,1,1,1,1
0,1,3,239.0,256,4,2019-09-20,24,194.0,187,6.1,67,205,1,0,3110,4,43,28,2,4,28,2019-01-01,0,326,130.8,249.0,403.566,2,3,4,3,6,0,1,1,1,1
